time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
274.90234375,43593.042171543,1130.4169797484,15025,41,160801,0.9765625,249.97080203182
275.87890625,43795.135871114,1130.3768977717,15121,42,160801,0.9765625,250.01036889603
276.85546875,43997.254266161,1130.3370788675,15218,43,160801,0.9765625,250.04979568333
277.83203125,44195.469505242,1130.2975739485,15312,40,160801,0.9765625,250.08907093294
278.80859375,44393.647282433,1130.2584400749,15407,41,160801,0.9765625,250.12816373106
279.78515625,44590.811191767,1130.2197391143,15501,40,160801,0.9765625,250.16703665473
280.76171875,44791.087266173,1130.1815364136,15597,42,160801,0.9765625,250.2057006974
281.73828125,44996.842325337,1130.1438995605,15695,44,160801,0.9765625,250.24415926157
282.71484375,45211.000445491,1130.1068971779,15790,41,160801,0.9765625,250.28244596103
283.69140625,45410.855064636,1130.070597806,15885,41,160801,0.9765625,250.32057283012
284.66796875,45608.848150257,1130.0350688125,15980,41,160801,0.9765625,250.35855940788
285.64453125,45808.093022103,1130.0003754072,16075,41,160801,0.9765625,250.39640027102
286.62109375,46006.100378769,1129.9665796953,16170,41,160801,0.9765625,250.43411981618
287.59765625,46207.435416963,1129.9337397711,16266,42,160801,0.9765625,250.47169476625
288.57421875,46405.517377964,1129.9019088603,16361,41,160801,0.9765625,250.50910994045
289.55078125,46609.049190501,1129.8711344815,16458,43,160801,0.9765625,250.54641829165
290.52734375,46810.813443018,1129.841457656,16554,42,160801,0.9765625,250.58364552773
291.50390625,47015.513208208,1129.8129121647,16650,42,160801,0.9765625,250.62083478533
292.48046875,47215.576237523,1129.7855238615,16746,42,160801,0.9765625,250.65805666527
293.45703125,47417.088464069,1129.7593101147,16842,42,160801,0.9765625,250.69533755356
294.43359375,47617.205555784,1129.7342792895,16938,42,160801,0.9765625,250.73271418083
295.41015625,47818.802169514,1129.7104303869,17034,42,160801,0.9765625,250.77021566824
296.38671875,48018.979186372,1129.6877527358,17130,42,160801,0.9765625,250.80787768939
297.36328125,48222.529393179,1129.6662258081,17227,43,160801,0.9765625,250.84572828129
298.33984375,48422.533539519,1129.6458191212,17323,42,160801,0.9765625,250.88378444497
299.31640625,48627.046863978,1129.6264922619,17420,43,160801,0.9765625,250.92205198613
300.29296875,48829.194710348,1129.608195007,17517,43,160801,0.9765625,250.96052161446
301.26953125,49030.73268369,1129.5908676187,17613,42,160801,0.9765625,250.99915243564
303.22265625,49116.633358877,1129.5604840644,17654,39,160801,1.953125,251.07632786975
305.17578125,49329.136764912,1129.5324627514,17755,47,160801,1.953125,251.15341231355
306.15234375,49634.718830901,1129.518190745,17902,41,160801,0.9765625,251.19193728159
307.12890625,49838.112522853,1129.5045717841,17997,41,160801,0.9765625,251.23023406242
308.10546875,50040.16786629,1129.4914159021,18093,42,160801,0.9765625,251.26830602331
309.08203125,50239.458245757,1129.4785699253,18188,41,160801,0.9765625,251.30612188884
310.05859375,50436.915420582,1129.465898413,18283,41,160801,0.9765625,251.34362071496
311.03515625,50637.139902372,1129.4532756307,18378,41,160801,0.9765625,251.38078126161
312.01171875,50832.723539955,1129.4405824372,18472,40,160801,0.9765625,251.41763206506
312.98828125,51029.398049398,1129.4277051969,18566,40,160801,0.9765625,251.45417589916
