time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
1259.765625,30527.323623823,2102.5408588708,23567,34,160801,7.8125,221.40714669751
1267.578125,30653.431562009,2102.6415007157,23663,40,160801,7.8125,221.36173330169
1275.390625,30786.473259603,2102.7577292133,23763,44,160801,7.8125,221.309616739
1283.203125,30905.910769332,2102.8919846746,23854,35,160801,7.8125,221.24957677172
1291.015625,31041.628331395,2103.0475399039,23956,46,160801,7.8125,221.18000583791
1298.828125,31165.227362966,2103.2287292328,24050,38,160801,7.8125,221.09879420106
1306.640625,31292.568221459,2103.4411767169,24146,40,160801,7.8125,221.00326070519
1314.453125,31426.140352336,2103.6918702133,24247,45,160801,7.8125,220.89023435914
1322.265625,31556.222154937,2103.9886274192,24345,42,160801,7.8125,220.756713654
1330.078125,31685.371054341,2104.3377733794,24443,42,160801,7.8125,220.60206042098
1333.984375,31879.826949895,2104.5251135221,24589,38,160801,3.90625,220.52131726075
1341.796875,31939.135845419,2104.9443102721,24633,42,160801,7.8125,220.35142765413
1349.609375,32068.11937227,2105.370858886,24730,41,160801,7.8125,220.20091569169
1357.421875,32207.046485433,2105.7559682973,24834,49,160801,7.8125,220.09007848803
1365.234375,32341.005848144,2106.0855727066,24934,45,160801,7.8125,220.00195077701
1373.046875,32475.107499364,2106.3819736069,25035,46,160801,7.8125,219.90475949516
1380.859375,32610.312490661,2106.6450535743,25136,46,160801,7.8125,219.82261314993
1384.765625,32806.613598591,2106.74641153,25283,41,160801,3.90625,219.79893146749
1388.671875,32939.499818842,2106.8251913728,25381,44,160801,3.90625,219.78776330033
1396.484375,33009.772663516,2106.9170410124,25433,50,160801,7.8125,219.79636122864
1404.296875,33146.242721619,2106.9165200428,25534,47,160801,7.8125,219.82608112618
1412.109375,33271.863428946,2106.8175918453,25628,40,160801,7.8125,219.89828858643
1419.921875,33404.266581195,2106.6065181823,25727,44,160801,7.8125,220.01054491579
1427.734375,33527.189948504,2106.3115009536,25819,38,160801,7.8125,220.12691392958
1435.546875,33658.431846209,2105.9849478028,25916,43,160801,7.8125,220.23552432059
1443.359375,33784.512209321,2105.6563527972,26010,40,160801,7.8125,220.34702607087
1451.171875,33917.417151061,2105.3029350964,26108,44,160801,7.8125,220.49087851496
1455.078125,34126.275078759,2105.0900017344,26264,50,160801,3.90625,220.58308150089
1457.03125,34327.799858078,2104.9709514244,26414,44,160801,1.953125,220.63289810533
1460.9375,34396.66940372,2104.7098442612,26465,49,160801,3.90625,220.73576871622
1464.84375,34531.785872733,2104.4175718142,26565,46,160801,3.90625,220.83872645895
1468.75,34667.880940699,2104.1015951749,26666,47,160801,3.90625,220.9383294529
1472.65625,34793.321593895,2103.7710189084,26759,39,160801,3.90625,221.03356061348
1476.5625,34917.74608919,2103.4339517517,26852,39,160801,3.90625,221.12445976777
1480.46875,35042.283485473,2103.0966226294,26944,38,160801,3.90625,221.21120715923
1484.375,35166.913495981,2102.7635531398,27037,39,160801,3.90625,221.29381940042
1488.28125,35293.837906845,2102.4380495129,27131,40,160801,3.90625,221.37213768419
1492.1875,35419.566283607,2102.1226513502,27225,40,160801,3.90625,221.4459011908
1496.09375,35547.973542986,2101.8194207176,27320,41,160801,3.90625,221.51485178628
1500,35677.785725383,2101.5300451363,27417,43,160801,3.90625,221.57887591257
1503.90625,35803.683973239,2101.2557433364,27510,39,160801,3.90625,221.63819783602
1507.8125,35926.646410206,2100.9969614155,27602,38,160801,3.90625,221.69365876525
1511.71875,36054.840830017,2100.7528610787,27696,40,160801,3.90625,221.74702669133
1515.625,36181.912151726,2100.5206789367,27791,41,160801,3.90625,221.80120901552
1519.53125,36306.016529702,2100.2952357204,27883,38,160801,3.90625,221.86011539563
1527.34375,36376.598767363,2099.8528505214,27935,50,160801,7.8125,222.00358209255
1531.25,36568.685776718,2099.6021100863,28078,37,160801,3.90625,222.097097212
1535.15625,36695.321092079,2099.3358098597,28173,41,160801,3.90625,222.19827619118
1537.109375,36885.18149062,2099.195673019,28315,36,160801,1.953125,222.24944997179
1541.015625,36955.149006601,2098.9132438889,28367,50,160801,3.90625,222.34746791322
1544.921875,37094.165624962,2098.6274031039,28470,49,160801,3.90625,222.43970501346
1548.828125,37233.660384491,2098.3438687048,28574,50,160801,3.90625,222.52602809051
1550.78125,37431.493641385,2098.2025463666,28721,41,160801,1.953125,222.56761084571
1552.734375,37556.520151766,2098.0634355951,28815,40,160801,1.953125,222.60781126524
1554.6875,37679.130583219,2097.9268911977,28906,37,160801,1.953125,222.64666635117
1558.59375,37749.183958544,2097.6663628533,28958,50,160801,3.90625,222.71930153253
1560.546875,37936.905509797,2097.5390123328,29098,34,160801,1.953125,222.75425342349
1562.5,38065.009053229,2097.4151804605,29192,40,160801,1.953125,222.78786536049
1564.453125,38196.330835698,2097.2950326951,29284,38,160801,1.953125,222.82012384118
1566.40625,38325.638080278,2097.1787197569,29376,38,160801,1.953125,222.85100841735
1570.3125,38397.411218211,2096.9622111623,29426,48,160801,3.90625,222.90725845301
1574.21875,38541.462111848,2096.7627907949,29526,46,160801,3.90625,222.95757102033
1578.125,38685.94347443,2096.5817089843,29627,47,160801,3.90625,223.00157473709
1585.9375,38759.602172851,2096.2980462714,29679,50,160801,7.8125,223.06396938071
1593.75,38896.168723718,2096.0958097891,29778,41,160801,7.8125,223.10504048866
1597.65625,39081.705520467,2096.0078801159,29916,30,160801,3.90625,223.12748738938
1605.46875,39152.096780761,2095.8623219335,29967,49,160801,7.8125,223.18899263659
1609.375,39344.444926103,2095.7617504461,30111,37,160801,3.90625,223.24283639844
1613.28125,39460.697638514,2095.6409832119,30197,32,160801,3.90625,223.30845349539
1617.1875,39585.380810582,2095.5004873806,30290,39,160801,3.90625,223.3779752485
1621.09375,39704.415241456,2095.3449748497,30378,34,160801,3.90625,223.446172878
1625,39826.784421315,2095.1789044939,30469,37,160801,3.90625,223.51391666057
1628.90625,39959.749013031,2095.0030622181,30567,44,160801,3.90625,223.58538230212
1632.8125,40081.26014663,2094.8134938843,30657,36,160801,3.90625,223.66577432601
1640.625,40151.539310495,2094.3720450785,30708,49,160801,7.8125,223.8622984102
1648.4375,40286.399706026,2093.8073972854,30808,46,160801,7.8125,224.08329463104
1652.34375,40497.633228457,2093.4864500092,30964,50,160801,3.90625,224.19173543893
1656.25,40637.513887658,2093.1515259107,31068,50,160801,3.90625,224.29710654635
1660.15625,40774.709831055,2092.8086740879,31169,47,160801,3.90625,224.39985899168
1664.0625,40908.253923846,2092.4625154561,31268,45,160801,3.90625,224.50047152451
1667.96875,41034.874116083,2092.1163672723,31361,39,160801,3.90625,224.59923954128
1675.78125,41099.667652723,2091.4405254584,31409,46,160801,7.8125,224.78935010813
1679.6875,41308.422115237,2091.1066040868,31563,48,160801,3.90625,224.88268244222
1683.59375,41444.961124148,2090.7791490341,31664,47,160801,3.90625,224.97397031786
1687.5,41583.44885185,2090.4591394564,31766,48,160801,3.90625,225.06305597003
1695.3125,41649.886090471,2089.856604409,31815,47,160801,7.8125,225.23082444243
1703.125,41786.176209873,2089.2958070295,31916,46,160801,7.8125,225.38740048497
1710.9375,41919.093807599,2088.7812574005,32015,44,160801,7.8125,225.53182679891
1718.75,42052.568503718,2088.3157892187,32114,44,160801,7.8125,225.66354623369
1726.5625,42183.251608657,2087.9006262291,32212,43,160801,7.8125,225.78238936105
1734.375,42318.664272006,2087.5356569958,32312,45,160801,7.8125,225.88850308673
1742.1875,42456.528426219,2087.2198386674,32416,48,160801,7.8125,225.98225783022
1750,42595.620566196,2086.9516379487,32520,48,160801,7.8125,226.06412991316
1757.8125,42726.689811658,2086.7294579932,32619,43,160801,7.8125,226.13458224136
1765.625,42868.014241394,2086.5520445197,32725,50,160801,7.8125,226.19400717692
1767.578125,43139.768105739,2086.5102570984,32929,44,160801,1.953125,226.20832271733
1771.484375,43210.283675473,2086.4383646472,32980,49,160801,3.90625,226.23397627079
1775.390625,43346.062207896,2086.3779137034,33081,47,160801,3.90625,226.25682850891
1779.296875,43477.740024169,2086.3289810826,33178,43,160801,3.90625,226.27687505397
1783.203125,43598.348905646,2086.2917440158,33268,36,160801,3.90625,226.29408882672
1787.109375,43726.877829557,2086.2664864397,33363,41,160801,3.90625,226.30843521341
1794.921875,43794.963004427,2086.2649853613,33413,48,160801,7.8125,226.32545201955
1798.828125,43999.1677311,2086.2778753284,33566,45,160801,3.90625,226.33125120902
1806.640625,44062.794718515,2086.3584771212,33613,45,160801,7.8125,226.3318497488
1808.59375,44330.873467842,2086.3823141776,33814,41,160801,1.953125,226.33215013032
1810.546875,44459.797511042,2086.4096025099,33909,41,160801,1.953125,226.33220556429
1812.5,44588.66572259,2086.4400873429,34004,41,160801,1.953125,226.3322792275
1814.453125,44716.705279782,2086.4734049022,34099,41,160801,1.953125,226.33269372908
1816.40625,44845.087098363,2086.5090467842,34194,41,160801,1.953125,226.33384499321
1818.359375,44970.67506928,2086.5463260033,34288,40,160801,1.953125,226.33620700518
1820.3125,45097.66401986,2086.5843497445,34382,40,160801,1.953125,226.34034693143
1824.21875,45167.925042022,2086.6608869371,34434,50,160801,3.90625,226.35588694215
1832.03125,45225.527367067,2086.7689191808,34476,40,160801,7.8125,226.42369082783
1839.84375,45361.313789514,2086.7439219125,34577,47,160801,7.8125,226.51582189951
1855.46875,45424.373610404,2086.4113989641,34623,44,160801,15.625,226.68004910699
1863.28125,45622.091878212,2086.1952127949,34781,40,160801,7.8125,226.75605350176
1871.09375,45747.548729624,2085.975620347,34874,39,160801,7.8125,226.8309717246
1878.90625,45880.140916578,2085.7611881232,34973,45,160801,7.8125,226.9043434856
1886.71875,46003.172873505,2085.5595098015,35065,37,160801,7.8125,226.97469206884
1894.53125,46131.022923606,2085.3779472482,35161,41,160801,7.8125,227.04016577984
1902.34375,46267.089589977,2085.2233760821,35263,47,160801,7.8125,227.09891817192
1910.15625,46395.51799872,2085.1023306668,35361,42,160801,7.8125,227.14917003535
1914.0625,46577.840183261,2085.0512861012,35499,30,160801,3.90625,227.17188378477
1917.96875,46697.407792074,2085.0110880684,35589,36,160801,3.90625,227.19177548027
1921.875,46816.727656353,2084.9826678489,35678,35,160801,3.90625,227.20864209921
1925.78125,46930.901474077,2084.9670024179,35764,32,160801,3.90625,227.22228267811
1929.6875,47048.843281588,2084.9650872142,35852,34,160801,3.90625,227.23255389737
1933.59375,47180.909749342,2084.9778418233,35951,45,160801,3.90625,227.23941909661
1937.5,47299.71357742,2085.0059092836,36039,34,160801,3.90625,227.24310797769
1941.40625,47416.36226587,2085.0492758746,36127,34,160801,3.90625,227.24434070693
1945.3125,47537.064604243,2085.1066141966,36217,36,160801,3.90625,227.24468331478
1949.21875,47656.921839727,2085.1742903131,36307,36,160801,3.90625,227.24695245609
1953.125,47780.315067899,2085.2452265229,36399,38,160801,3.90625,227.25540587076
1957.03125,47918.641443278,2085.3084700847,36502,49,160801,3.90625,227.27485851157
1960.9375,48055.261314928,2085.3510346653,36603,47,160801,3.90625,227.30736816763
1968.75,48115.860405883,2085.346595801,36648,43,160801,7.8125,227.39250011014
1976.5625,48251.602872244,2085.2240941438,36749,46,160801,7.8125,227.46908796674
1984.375,48388.298376288,2085.050874749,36851,48,160801,7.8125,227.52925060864
1992.1875,48522.050691197,2084.8734088318,36950,45,160801,7.8125,227.57843567367
1994.140625,48790.690744082,2084.8288148418,37151,43,160801,1.953125,227.59009010281
1998.046875,48853.8766771,2084.7455233749,37197,44,160801,3.90625,227.6109544173
2000,49052.961362972,2084.7053810706,37346,43,160801,1.953125,227.62077602916
