time,active_time,area_h,evaluations,iterations,nodes,step_size,von_mises
195.3125,6048.990776156,2477.1875339552,4194,35,160801,0.9765625,12.143179098624
196.2890625,6178.961326753,2476.1914501983,4284,36,160801,0.9765625,12.937413189284
197.265625,6310.068573906,2475.1422420114,4374,36,160801,0.9765625,13.77631385763
198.2421875,6438.470431857,2474.0383829759,4463,35,160801,0.9765625,14.660593206011
199.21875,6566.789731067,2472.8783859321,4551,34,160801,0.9765625,15.590831203575
200.1953125,6693.216920077,2471.6608013683,4639,34,160801,0.9765625,16.567502018487
201.171875,6822.508826534,2470.3842158237,4728,35,160801,0.9765625,17.590965808367
202.1484375,6947.034142067,2469.0472504654,4815,33,160801,0.9765625,18.661482250231
203.125,7073.343850926,2467.6485599831,4902,33,160801,0.9765625,19.779246469926
204.1015625,7199.298465057,2466.1868320038,4990,34,160801,0.9765625,20.944376781739
206.0546875,7275.199682711,2463.0415796071,5041,49,160801,1.953125,23.438465682752
207.03125,7472.263397391,2461.3820848101,5179,32,160801,0.9765625,24.746814034217
208.984375,7547.439589598,2457.8275669412,5230,49,160801,1.953125,27.528913183221
210.9375,7695.323377789,2453.988161136,5333,49,160801,1.953125,30.502896809045
212.890625,7842.989688783,2449.8558902055,5435,48,160801,1.953125,33.667711026885
214.84375,7987.89672304,2445.4241381472,5536,47,160801,1.953125,37.021719219173
216.796875,8129.623008791,2440.688134537,5634,44,160801,1.953125,40.56235849134
218.75,8273.095870206,2435.6455182335,5734,46,160801,1.953125,44.285676237403
220.703125,8414.866862009,2430.2968889276,5832,44,160801,1.953125,48.185778251886
222.65625,8555.446520058,2424.6462266185,5930,44,160801,1.953125,52.254304260311
224.609375,8697.113690621,2418.7010582837,6028,44,160801,1.953125,56.48008463368
226.5625,8841.965312024,2412.4722908536,6129,47,160801,1.953125,60.848878372218
228.515625,8979.265294271,2405.9737044066,6224,41,160801,1.953125,65.343605802102
230.46875,9128.512137565,2399.2211896581,6328,50,160801,1.953125,69.945138693859
231.4453125,9316.342835687,2395.7771485069,6459,25,160801,0.9765625,72.266377613961
232.421875,9429.060707906,2392.2759937376,6538,25,160801,0.9765625,74.60677806013
233.3984375,9543.701484064,2388.7201152942,6617,25,160801,0.9765625,76.963772335575
234.375,9660.420022637,2385.1117781478,6698,27,160801,0.9765625,79.334946856984
235.3515625,9776.890377541,2381.453184351,6778,26,160801,0.9765625,81.718016503427
236.328125,9890.644051479,2377.7464983901,6857,25,160801,0.9765625,84.110836512124
237.3046875,10008.548478916,2373.9938623324,6938,27,160801,0.9765625,86.511408593715
238.28125,10123.757598115,2370.1974089428,7018,26,160801,0.9765625,88.917882887556
239.2578125,10241.681051526,2366.359275264,7099,27,160801,0.9765625,91.328550091174
240.234375,10360.119883307,2362.4816168225,7181,28,160801,0.9765625,93.741791324105
241.2109375,10479.642369703,2358.5666220242,7263,28,160801,0.9765625,96.15607117807
242.1875,10596.94781368,2354.6165258083,7345,28,160801,0.9765625,98.569912855239
243.1640625,10717.542730817,2350.6336217705,7428,29,160801,0.9765625,100.98187352191
244.140625,10836.319557037,2346.6202720043,7511,29,160801,0.9765625,103.39051690336
245.1171875,10959.845258247,2342.5789141652,7596,31,160801,0.9765625,105.79439640531
246.09375,11083.004820695,2338.5120653759,7682,32,160801,0.9765625,108.19203107299
247.0703125,11210.92621859,2334.4223228303,7770,34,160801,0.9765625,110.58189623319
248.046875,11338.469157644,2330.3123611208,7859,35,160801,0.9765625,112.96241072261
249.0234375,11470.799425535,2326.1849264233,7950,37,160801,0.9765625,115.33194615281
250,11611.559855363,2322.0428276942,8048,44,160801,0.9765625,117.68884053223
250.9765625,11758.905082712,2317.8889253149,8149,47,160801,0.9765625,120.03140800491
251.953125,11906.956626212,2313.7261173736,8251,48,160801,0.9765625,122.35790261772
252.9296875,12056.822563691,2309.55732414,8353,48,160801,0.9765625,124.66657658205
253.90625,12201.966923557,2305.3854711504,8453,46,160801,0.9765625,126.95567704915
254.8828125,12341.52698888,2301.2134715107,8548,41,160801,0.9765625,129.22348275739
255.859375,12477.676806115,2297.0442079238,8642,40,160801,0.9765625,131.46832566027
256.8359375,12611.236839655,2292.8805150476,8733,37,160801,0.9765625,133.68860818952
257.8125,12740.299039639,2288.7251628451,8822,35,160801,0.9765625,135.88283019337
258.7890625,12867.930839008,2284.5808412718,8909,33,160801,0.9765625,138.04959013979
259.765625,12992.260937325,2280.4501468314,8995,32,160801,0.9765625,140.18757926497
261.71875,13070.547014338,2272.2324545276,9047,50,160801,1.953125,144.37336351577
263.671875,13220.795434857,2264.102695813,9151,50,160801,1.953125,148.43041350137
265.625,13368.463905584,2256.0757581669,9252,47,160801,1.953125,152.35359980305
267.578125,13515.76930768,2248.1654478633,9354,48,160801,1.953125,156.13965506976
269.53125,13660.473625476,2240.3839143463,9453,45,160801,1.953125,159.78722103311
271.484375,13801.853145585,2232.7416118201,9551,44,160801,1.953125,163.29638351587
273.4375,13945.058508036,2225.2474581197,9649,44,160801,1.953125,166.66842691826
275.390625,14078.206959922,2217.9090831976,9742,39,160801,1.953125,169.9057070431
279.296875,14150.329896281,2203.8130603613,9791,47,160801,3.90625,175.94710831131
281.25,14358.75874007,2196.9761524142,9937,40,160801,1.953125,178.80553790033
283.203125,14497.459519367,2190.3146268741,10033,42,160801,1.953125,181.54418695121
285.15625,14639.31393572,2183.8356104057,10132,45,160801,1.953125,184.1663727438
287.109375,14786.793853343,2177.5444139625,10234,48,160801,1.953125,186.67554483736
289.0625,14935.996141506,2171.4453715765,10338,50,160801,1.953125,189.07488777988
290.0390625,15141.287449503,2168.4523645698,10481,37,160801,0.9765625,190.24131105695
291.015625,15271.473576889,2165.5079745172,10572,37,160801,0.9765625,191.38117431345
291.9921875,15404.348579645,2162.6130383037,10664,38,160801,0.9765625,192.49468402824
292.96875,15537.45283466,2159.768062275,10757,39,160801,0.9765625,193.58211411341
293.9453125,15670.295600923,2156.9733698285,10849,38,160801,0.9765625,194.64377166075
294.921875,15801.951962813,2154.2291575958,10941,38,160801,0.9765625,195.67996255989
295.8984375,15934.789445232,2151.5355215915,11033,38,160801,0.9765625,196.69100783339
296.875,16066.438785965,2148.8924713111,11125,38,160801,0.9765625,197.67723051869
297.8515625,16203.669598092,2146.2999385512,11220,41,160801,0.9765625,198.63896356879
298.828125,16333.844452275,2143.7577837134,11311,37,160801,0.9765625,199.57655505612
299.8046875,16469.622181088,2141.2658010184,11405,40,160801,0.9765625,200.49036598556
300.78125,16601.271562129,2138.8237231105,11497,38,160801,0.9765625,201.38076495934
301.7578125,16734.118996083,2136.4312254293,11589,38,160801,0.9765625,202.24813412852
302.734375,16864.292419136,2134.087930434,11680,37,160801,0.9765625,203.09286751746
303.7109375,16995.675928935,2131.7934117491,11771,37,160801,0.9765625,203.91536850144
304.6875,17125.86105428,2129.5471982034,11862,37,160801,0.9765625,204.71604780319
305.6640625,17257.232010155,2127.3487777552,11953,37,160801,0.9765625,205.49532414434
306.640625,17387.404523471,2125.1976014122,12044,37,160801,0.9765625,206.25362345624
307.6171875,17518.749754731,2123.093086857,12135,37,160801,0.9765625,206.99137702809
308.59375,17647.466032525,2121.0346220902,12225,36,160801,0.9765625,207.70902166212
309.5703125,17778.825425404,2119.0215688229,12316,37,160801,0.9765625,208.40699473277
310.546875,17907.53020676,2117.0532657342,12406,36,160801,0.9765625,209.08574136124
311.5234375,18038.895261166,2115.1290315076,12497,37,160801,0.9765625,209.74570153184
312.5,18169.059630806,2113.2481676979,12588,37,160801,0.9765625,210.38731987644
313.4765625,18297.688533044,2111.4099613839,12677,35,160801,0.9765625,211.01104013026
314.453125,18425.133872517,2109.6136875847,12766,35,160801,0.9765625,211.61730514645
315.4296875,18552.348494159,2107.8586114878,12854,34,160801,0.9765625,212.20655655252
316.40625,18678.337695231,2106.1439904039,12942,34,160801,0.9765625,212.7792327117
317.3828125,18805.554403682,2104.4690755575,13030,34,160801,0.9765625,213.33576925696
318.359375,18931.529716022,2102.8331136511,13118,34,160801,0.9765625,213.87659793266
319.3359375,19058.74714397,2101.2353482316,13206,34,160801,0.9765625,214.40214745653
320.3125,19184.75775552,2099.6750208783,13294,34,160801,0.9765625,214.91284748353
321.2890625,19311.91382411,2098.1513722405,13382,34,160801,0.9765625,215.409126004
322.265625,19437.696066345,2096.6636429277,13470,34,160801,0.9765625,215.89139232456
323.2421875,19563.277224006,2095.2110742954,13557,33,160801,0.9765625,216.36005160931
324.21875,19690.61769448,2093.7929091321,13646,35,160801,0.9765625,216.81551319384
325.1953125,19816.250646259,2092.4083922974,13733,33,160801,0.9765625,217.25817294781
326.171875,19940.697186089,2091.0567712815,13820,33,160801,0.9765625,217.6884186271
327.1484375,20064.884058011,2089.7372968037,13906,32,160801,0.9765625,218.10663807148
328.125,20187.870474233,2088.4492233806,13992,32,160801,0.9765625,218.51321566147
329.1015625,20312.055851645,2087.191809939,14078,32,160801,0.9765625,218.90853123458
330.078125,20435.044268626,2085.9643204718,14164,32,160801,0.9765625,219.2929550783
331.0546875,20562.127560275,2084.7660247643,14252,34,160801,0.9765625,219.66683889492
332.03125,20686.538551913,2083.5961992026,14339,33,160801,0.9765625,220.03052904761
333.0078125,20810.721469005,2082.4541276585,14425,32,160801,0.9765625,220.38438005792
333.984375,20933.694785165,2081.3391024775,14511,32,160801,0.9765625,220.72873707772
334.9609375,21059.412027944,2080.2504255519,14598,33,160801,0.9765625,221.06392768924
335.9375,21184.521525356,2079.1874094599,14685,33,160801,0.9765625,221.39028124176
336.9140625,21310.926380309,2078.1493787119,14772,33,160801,0.9765625,221.70809300778
337.890625,21435.41696238,2077.135670987,14859,33,160801,0.9765625,222.01764669657
338.8671875,21561.752004921,2076.1456384345,14946,33,160801,0.9765625,222.31922639215
339.84375,21687.717163392,2075.1786489151,15034,34,160801,0.9765625,222.61311006207
340.8203125,21814.018793206,2074.2340872179,15121,33,160801,0.9765625,222.8995631621
341.796875,21937.098390093,2073.3113561487,15207,32,160801,0.9765625,223.17885603331
342.7734375,22063.436986536,2072.4098774717,15294,33,160801,0.9765625,223.45123823526
343.75,22187.945743751,2071.5290926625,15381,33,160801,0.9765625,223.71693972276
344.7265625,22315.716280401,2070.6684633858,15469,34,160801,0.9765625,223.97614285838
345.703125,22440.209063348,2069.8274717314,15556,33,160801,0.9765625,224.22901119192
346.6796875,22568.03307914,2069.0056200998,15644,34,160801,0.9765625,224.47569983463
347.65625,22694.059259204,2068.2024308197,15732,34,160801,0.9765625,224.71635062707
349.609375,22766.97502881,2066.6697895258,15781,47,160801,1.953125,225.17456707734
353.515625,22829.321918205,2063.8717466431,15824,41,160801,3.90625,226.00741168125
357.421875,22974.778210277,2061.3055023657,15924,46,160801,3.90625,226.7656716705
361.328125,23121.237232539,2058.9508688448,16026,48,160801,3.90625,227.45805955601
365.234375,23265.261238446,2056.7894762833,16125,45,160801,3.90625,228.09181464889
369.140625,23407.358880424,2054.8049797814,16224,45,160801,3.90625,228.67041439898
373.046875,23551.304528708,2052.9837200062,16323,45,160801,3.90625,229.19531043568
376.953125,23690.475170888,2051.3146575494,16420,43,160801,3.90625,229.66878858133
380.859375,23824.288440799,2049.7882121914,16512,38,160801,3.90625,230.09548686389
384.765625,23965.209110137,2048.3946058881,16610,44,160801,3.90625,230.48167229616
388.671875,24103.509933416,2047.1225051529,16705,41,160801,3.90625,230.83433177867
392.578125,24244.132108379,2045.958391865,16803,44,160801,3.90625,231.16047445019
396.484375,24378.534264777,2044.886705683,16896,39,160801,3.90625,231.4657297583
400.390625,24501.454252455,2043.8906003257,16982,32,160801,3.90625,231.7537592111
404.296875,24634.368682383,2042.9533315448,17074,38,160801,3.90625,232.02770723669
406.25,24845.849574226,2042.488765811,17222,42,160801,1.953125,232.16381188262
408.203125,24989.259706796,2042.0352848224,17321,45,160801,1.953125,232.29732556977
410.15625,25128.256260404,2041.5918748666,17418,43,160801,1.953125,232.42836385919
412.109375,25275.719822094,2041.1579815888,17520,48,160801,1.953125,232.55638771717
414.0625,25419.034422118,2040.7334287675,17620,46,160801,1.953125,232.68016518916
416.015625,25565.045896412,2040.318288054,17721,47,160801,1.953125,232.79880725142
417.96875,25711.22950975,2039.9127165683,17823,48,160801,1.953125,232.91230764206
419.921875,25861.579959022,2039.5167946185,17927,50,160801,1.953125,233.02115129302
421.875,26004.906430845,2039.1303962673,18027,46,160801,1.953125,233.12606376474
425.78125,26079.935670952,2038.4031641934,18078,49,160801,3.90625,233.32271311637
429.6875,26229.105214619,2037.7029757311,18182,50,160801,3.90625,233.51423473256
431.640625,26444.601414573,2037.351983676,18332,44,160801,1.953125,233.61163194235
433.59375,26586.45156886,2037.0063487171,18431,45,160801,1.953125,233.70856962161
435.546875,26728.042617292,2036.6659635118,18529,44,160801,1.953125,233.8045050297
439.453125,26800.429485744,2036.0195145221,18579,48,160801,3.90625,233.98446083737
441.40625,27021.78304293,2035.6977653391,18733,48,160801,1.953125,234.07046693993
443.359375,27159.302461936,2035.3845748248,18829,42,160801,1.953125,234.15175287333
445.3125,27303.882627405,2035.0809479065,18929,46,160801,1.953125,234.22849597712
447.265625,27447.23486863,2034.7877101908,19029,46,160801,1.953125,234.30109850565
449.21875,27591.803389689,2034.5053829568,19129,46,160801,1.953125,234.37013311541
451.171875,27724.916506009,2034.2340902569,19222,39,160801,1.953125,234.43632880369
453.125,27868.026489817,2033.9734862672,19321,45,160801,1.953125,234.50058106505
455.078125,28008.441585475,2033.7226979785,19419,44,160801,1.953125,234.56397165166
457.03125,28142.880786987,2033.4802852802,19512,39,160801,1.953125,234.62775207189
460.9375,28213.81461329,2033.0281458333,19561,47,160801,3.90625,234.7585198426
464.84375,28355.411801439,2032.5753425999,19659,44,160801,3.90625,234.90849055433
472.65625,28424.872499356,2031.5967842753,19707,46,160801,7.8125,235.2845520897
480.46875,28559.239400951,2030.3068286637,19800,39,160801,7.8125,235.73630419528
488.28125,28698.20640145,2028.7709891136,19897,43,160801,7.8125,236.15796710826
496.09375,28844.195689106,2027.1604299151,19998,47,160801,7.8125,236.53047167916
503.90625,28977.288040669,2025.5961913099,20091,39,160801,7.8125,236.86349494947
511.71875,29108.701297555,2024.1520979019,20182,37,160801,7.8125,237.15698670237
519.53125,29241.802639275,2022.8815465162,20275,39,160801,7.8125,237.40594942382
527.34375,29367.33823142,2021.8128241357,20362,33,160801,7.8125,237.61092909955
535.15625,29493.353914562,2020.9264110524,20451,34,160801,7.8125,237.79127673799
542.96875,29633.508702314,2020.1389654109,20548,43,160801,7.8125,237.98661609143
558.59375,29707.393561507,2018.6824193436,20599,49,160801,15.625,238.39084731962
566.40625,29931.790334367,2017.9375592205,20761,49,160801,7.8125,238.560736521
574.21875,30070.749853566,2017.2623013891,20858,43,160801,7.8125,238.70723625212
582.03125,30215.396105489,2016.6569294282,20958,46,160801,7.8125,238.83571437584
589.84375,30360.224348892,2016.1201638849,21059,47,160801,7.8125,238.94816100722
593.75,30581.878623825,2015.8679116822,21214,48,160801,3.90625,239.00070287307
601.5625,30646.995483358,2015.4383340618,21259,43,160801,7.8125,239.08892882827
609.375,30786.202579388,2015.0830335666,21356,42,160801,7.8125,239.16049988914
617.1875,30924.056386701,2014.8027004325,21453,42,160801,7.8125,239.21497542019
625,31064.672244521,2014.5962289833,21552,43,160801,7.8125,239.25219814552
632.8125,31193.825934893,2014.4618492223,21644,36,160801,7.8125,239.27209192885
640.625,31334.467099474,2014.398592486,21743,43,160801,7.8125,239.27431508923
648.4375,31466.553237655,2014.4076361786,21837,38,160801,7.8125,239.25796542153
656.25,31602.762729163,2014.4931280679,21933,40,160801,7.8125,239.22159204014
660.15625,31802.876043668,2014.5568372895,22075,34,160801,3.90625,239.19809795054
667.96875,31866.242068798,2014.7693905522,22118,41,160801,7.8125,239.13054366131
671.875,32072.157930558,2014.8965478689,22264,38,160801,3.90625,239.09405252903
673.828125,32268.640414708,2014.9644328184,22401,31,160801,1.953125,239.07594488872
677.734375,32322.00990872,2015.1175793786,22438,35,160801,3.90625,239.03906524907
685.546875,32395.618585517,2015.4587811303,22488,48,160801,7.8125,238.98134946279
693.359375,32533.285019563,2015.7433708129,22585,42,160801,7.8125,238.97440814843
701.171875,32676.564549877,2015.9211439071,22685,45,160801,7.8125,238.99524524503
705.078125,32889.558358023,2015.9524471129,22835,43,160801,3.90625,239.0180025956
712.890625,32964.608172973,2015.8885488408,22886,49,160801,7.8125,239.09855951864
716.796875,33183.292506038,2015.7819228038,23039,47,160801,3.90625,239.14210997626
724.609375,33259.812642395,2015.4709338513,23091,50,160801,7.8125,239.22465764112
732.421875,33407.534843393,2015.0277305991,23194,49,160801,7.8125,239.34325135758
740.234375,33552.085529363,2014.4061034915,23294,46,160801,7.8125,239.52664583444
748.046875,33699.831850142,2013.6374308547,23397,49,160801,7.8125,239.71420560854
750,33984.837387226,2013.4303779459,23596,41,160801,1.953125,239.75870185138
753.90625,34060.155894488,2013.0154485862,23648,50,160801,3.90625,239.84350852962
757.8125,34206.180939014,2012.6038556407,23749,47,160801,3.90625,239.9237729632
761.71875,34340.737773533,2012.2023510864,23843,40,160801,3.90625,239.99951166756
765.625,34466.284244543,2011.815591087,23930,33,160801,3.90625,240.07053537484
769.53125,34613.989324587,2011.4468631304,24033,49,160801,3.90625,240.13652243002
773.4375,34761.477261569,2011.0986660447,24135,48,160801,3.90625,240.1970760832
777.34375,34897.702551354,2010.7730972346,24230,41,160801,3.90625,240.25174286283
781.25,35027.879815961,2010.4720538544,24320,36,160801,3.90625,240.30001375227
785.15625,35161.205596138,2010.1972890971,24413,39,160801,3.90625,240.34134773783
789.0625,35295.741215431,2009.950384227,24506,39,160801,3.90625,240.37518745284
792.96875,35434.900817844,2009.7326908986,24603,43,160801,3.90625,240.40099174093
796.875,35569.445999034,2009.5452725041,24696,39,160801,3.90625,240.4182700192
800.78125,35692.439783355,2009.3888407535,24782,32,160801,3.90625,240.42663978552
804.6875,35820.913233139,2009.2636543774,24871,35,160801,3.90625,240.42593056829
808.59375,35945.265301039,2009.1693222118,24958,33,160801,3.90625,240.41637524666
812.5,36078.127559314,2009.1044370753,25050,38,160801,3.90625,240.39891263566
816.40625,36211.254034823,2009.0659775899,25143,39,160801,3.90625,240.37558503379
820.3125,36336.796213816,2009.0485196218,25230,33,160801,3.90625,240.34990645524
824.21875,36483.086743632,2009.0436035507,25332,48,160801,3.90625,240.32684437393
828.125,36613.022112664,2009.0400856353,25422,36,160801,3.90625,240.31198596245
832.03125,36741.78964614,2009.0263351938,25512,36,160801,3.90625,240.31011425077
835.9375,36864.432027579,2008.9936576378,25597,31,160801,3.90625,240.32383735216
839.84375,36978.52288565,2008.9381710595,25677,26,160801,3.90625,240.34445873556
843.75,37090.908078038,2008.8590136684,25755,24,160801,3.90625,240.36755066749
847.65625,37219.635116322,2008.7543679701,25845,36,160801,3.90625,240.39794062783
851.5625,37365.661300809,2008.6188860847,25946,47,160801,3.90625,240.44289490188
855.46875,37481.22421967,2008.4450967207,26027,27,160801,3.90625,240.50739452672
859.375,37605.31203965,2008.2283442967,26113,32,160801,3.90625,240.58782641842
863.28125,37729.645120977,2007.971120542,26200,33,160801,3.90625,240.67504257836
867.1875,37856.61474941,2007.6828268259,26288,34,160801,3.90625,240.76180262808
871.09375,37982.358720806,2007.3760053339,26376,34,160801,3.90625,240.84508705569
875,38115.217528977,2007.0627730174,26468,38,160801,3.90625,240.92429684652
878.90625,38251.247626871,2006.7531809977,26563,41,160801,3.90625,240.99939172365
882.8125,38381.21198839,2006.4549745957,26653,36,160801,3.90625,241.07027157824
886.71875,38507.183868166,2006.1738312369,26741,34,160801,3.90625,241.1367815313
890.625,38646.622986577,2005.9136078857,26837,42,160801,3.90625,241.19889411075
894.53125,38775.444519693,2005.6764846066,26927,36,160801,3.90625,241.25690814621
902.34375,38838.137116662,2005.29910454,26969,40,160801,7.8125,241.35965883553
910.15625,38975.967956198,2004.9857348008,27066,42,160801,7.8125,241.46866930201
917.96875,39112.659223565,2004.662949691,27161,40,160801,7.8125,241.61019099402
925.78125,39256.143253727,2004.2568872406,27261,46,160801,7.8125,241.7723505115
941.40625,39331.909279112,2003.2690285554,27312,49,160801,15.625,242.0402488323
957.03125,39475.977799749,2002.2674252461,27414,46,160801,15.625,242.26555356635
972.65625,39620.873429518,2001.407215342,27518,45,160801,15.625,242.45729621004
988.28125,39767.678095159,2000.7398981979,27622,48,160801,15.625,242.60728064883
1003.90625,39922.947601174,2000.2559430219,27745,50,160801,15.625,242.71727898733
1019.53125,40011.245461436,1999.9199768876,27838,50,160801,15.625,242.79487638016
1035.15625,40115.641161644,1999.6951986921,27985,48,160801,15.625,242.84812380327
1050.78125,40278.144611887,1999.5514620738,28349,50,160801,15.625,242.88361067407
1066.40625,40366.797113694,1999.4663113494,28447,47,160801,15.625,242.90620785402
1074.21875,40508.313374359,1999.4348861382,28583,34,160801,7.8125,242.91505146485
1082.03125,40651.067047161,1999.414325241,28683,44,160801,7.8125,242.92142949112
1089.84375,40793.53131159,1999.4029600438,28784,45,160801,7.8125,242.92572392664
1105.46875,40864.010075853,1999.4100209658,28833,45,160801,15.625,242.92745127364
1121.09375,40949.63142354,1999.4389533964,28931,46,160801,15.625,242.92391980778
1128.90625,41107.560364688,1999.4573044004,29105,38,160801,7.8125,242.92113260946
1136.71875,41251.490882024,1999.4813805365,29207,46,160801,7.8125,242.91678971831
1144.53125,41395.816407798,1999.5110700567,29308,45,160801,7.8125,242.91089842772
1152.34375,41533.925673719,1999.5464719983,29406,42,160801,7.8125,242.9033778258
1160.15625,41685.573812436,1999.5879078386,29512,50,160801,7.8125,242.89407908955
1167.96875,41833.947545605,1999.6359445802,29617,49,160801,7.8125,242.88277398058
1171.875,42040.532017056,1999.6612841706,29762,37,160801,3.90625,242.87666654571
1175.78125,42176.76596514,1999.6886995301,29857,41,160801,3.90625,242.86988634278
1179.6875,42313.357952348,1999.71832513,29951,40,160801,3.90625,242.86239201708
1183.59375,42448.115293445,1999.7503198263,30045,40,160801,3.90625,242.85412735507
1187.5,42589.090007804,1999.7848758091,30142,43,160801,3.90625,242.84501692379
1191.40625,42728.216317864,1999.8222244666,30239,43,160801,3.90625,242.83497264119
1195.3125,42870.613093694,1999.8626424587,30337,44,160801,3.90625,242.82388985071
1203.125,42944.590958309,1999.9582858089,30388,49,160801,7.8125,242.79685730513
1207.03125,43159.911157811,2000.0098269559,30539,43,160801,3.90625,242.78194129643
1210.9375,43299.014960647,2000.0662380644,30636,43,160801,3.90625,242.7652876296
1218.75,43376.282114965,2000.2024406509,30688,50,160801,7.8125,242.72390650139
1222.65625,43597.12434856,2000.2773880858,30844,48,160801,3.90625,242.70057030228
1226.5625,43736.597918062,2000.3605355224,30940,42,160801,3.90625,242.67420452378
1230.46875,43877.187221496,2000.452963172,31038,44,160801,3.90625,242.64443175757
1234.375,44018.112870385,2000.5558066311,31135,43,160801,3.90625,242.61086743119
1238.28125,44158.685208918,2000.6701659774,31233,44,160801,3.90625,242.57320234859
1242.1875,44301.221920384,2000.7969024146,31331,44,160801,3.90625,242.53135041522
1246.09375,44447.824739136,2000.9362624723,31433,48,160801,3.90625,242.48571482273
1248.046875,44656.924704317,2001.0087789864,31578,39,160801,1.953125,242.46236698167
1250,44779.99045845,2001.083970301,31664,32,160801,1.953125,242.4385955432
1251.953125,44920.979994915,2001.1613767599,31761,43,160801,1.953125,242.41477359323
1255.859375,44995.03482401,2001.3233215216,31812,49,160801,3.90625,242.36793103859
1257.8125,45214.292669314,2001.402387507,31964,46,160801,1.953125,242.34712667164
1261.71875,45283.916800432,2001.5571391294,32012,46,160801,3.90625,242.31186984106
1263.671875,45498.836564844,2001.6266038604,32161,43,160801,1.953125,242.29938509925
1267.578125,45572.821773489,2001.7497595148,32212,49,160801,3.90625,242.28473483154
1271.484375,45724.028894558,2001.8431916941,32316,50,160801,3.90625,242.28418546133
1275.390625,45866.09490404,2001.9083038688,32415,45,160801,3.90625,242.28953717734
1279.296875,46015.934775712,2001.9515197992,32518,49,160801,3.90625,242.2919377347
1283.203125,46156.699644387,2001.979769104,32616,44,160801,3.90625,242.29112219095
1287.109375,46293.424893167,2001.9968170979,32710,40,160801,3.90625,242.29047936246
1291.015625,46423.981405525,2002.0013716304,32801,37,160801,3.90625,242.29508066279
1298.828125,46488.177225337,2001.946703032,32844,41,160801,7.8125,242.34284193548
1306.640625,46634.84060733,2001.7406951344,32946,48,160801,7.8125,242.44522435057
